week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1982-03-26,8.71875,8.875,8.65625,8.875,5,0,0,1982-03-22,1982-03-26,0,True,True
1982-04-02,8.8125,8.96875,8.75,8.96875,5,0,0,1982-03-29,1982-04-02,0,True,True
1982-04-09,9.03125,9.0625,8.875,9,4,0,0,1982-04-05,1982-04-08,0,True,True
1982-04-16,9.0625,9.375,9,9.34375,5,0,0,1982-04-12,1982-04-16,0,True,True
1982-04-23,9.375,9.71875,9.25,9.53125,5,0,0,1982-04-19,1982-04-23,0,True,True
1982-04-30,9.59375,9.625,9.125,9.1875,5,0,0,1982-04-26,1982-04-30,0,True,True
1982-05-07,9.25,9.5,9.125,9.46875,5,0,0,1982-05-03,1982-05-07,0,True,True
1982-05-14,9.4375,9.5,9.34375,9.375,5,0,0,1982-05-10,1982-05-14,0,True,True
1982-05-21,9.25,9.375,9.0625,9.21875,5,0,0,1982-05-17,1982-05-21,0,True,True
1982-05-28,9.125,9.3125,9.0625,9.125,5,0,0,1982-05-24,1982-05-28,0,True,True
1982-06-04,9.15625,9.1875,8.71875,8.8125,4,0,0,1982-06-01,1982-06-04,0,True,True
1982-06-11,8.90625,9,8.84375,8.90625,5,0,0,1982-06-07,1982-06-11,0,True,True
1982-06-18,8.84375,8.875,8.53125,8.59375,5,0,0,1982-06-14,1982-06-18,0,True,True
1982-06-25,8.5625,8.75,8.53125,8.625,5,0,0,1982-06-21,1982-06-25,0,True,True
1982-07-02,8.71875,8.96875,8.5625,8.625,5,0,0,1982-06-28,1982-07-02,0,True,True
1982-07-09,8.6875,9.125,8.5625,9.0625,4,0,0,1982-07-06,1982-07-09,0,True,True
1982-07-16,9.3125,9.375,8.875,9.125,5,0,0,1982-07-12,1982-07-16,0,True,True
1982-07-23,9.125,9.125,8.5625,9,5,0,0,1982-07-19,1982-07-23,0,True,True
1982-07-30,8.9375,9,8.375,8.625,5,0,0,1982-07-26,1982-07-30,0,True,True
1982-08-06,8.6875,8.875,8.3125,8.4375,5,0,0,1982-08-02,1982-08-06,0,True,True
1982-08-13,8.3125,8.8125,8.1875,8.8125,5,0,0,1982-08-09,1982-08-13,0,True,True
1982-08-20,9.125,9.75,9,9.6875,5,0,0,1982-08-16,1982-08-20,0,True,True
1982-08-27,9.6875,9.8125,9.4375,9.5625,5,0,0,1982-08-23,1982-08-27,0,True,True
1982-09-03,9.4375,10.0625,9.3125,10.0625,5,0,0,1982-08-30,1982-09-03,0,True,True
1982-09-10,10.0625,10.125,9.6875,9.75,4,0,0,1982-09-07,1982-09-10,0,True,True
1982-09-17,9.8125,9.875,9.625,9.6875,5,0,0,1982-09-13,1982-09-17,0,True,True
1982-09-24,9.6875,10.125,9.625,10,5,0,0,1982-09-20,1982-09-24,0,True,True
1982-10-01,10,10,9.8125,9.9375,5,0,0,1982-09-27,1982-10-01,0,True,True
1982-10-08,9.875,10.25,9.8125,10.25,5,0,0,1982-10-04,1982-10-08,0,True,True
1982-10-15,10.375,10.5625,9.8125,10.0625,5,0,0,1982-10-11,1982-10-15,0,True,True
1982-10-22,10,10.0625,9.0625,9.5,5,0,0,1982-10-18,1982-10-22,0,True,True
1982-10-29,9.3125,9.625,9.1875,9.4375,5,0,0,1982-10-25,1982-10-29,0,True,True
1982-11-05,9.4375,9.8125,9.25,9.5,5,0,0,1982-11-01,1982-11-05,0,True,True
1982-11-12,9.5625,9.6875,9.25,9.25,5,0,0,1982-11-08,1982-11-12,0,True,True
1982-11-19,9.125,9.375,8.875,9.0625,5,0,0,1982-11-15,1982-11-19,0,True,True
1982-11-26,9,9.0625,8.6875,9,4,0,0,1982-11-22,1982-11-26,0,True,True
1982-12-03,9,9.1875,8.9375,9.1875,5,0,0,1982-11-29,1982-12-03,0,True,True
1982-12-10,9.1875,9.625,9.125,9.5,5,0,0,1982-12-06,1982-12-10,0,True,True
1982-12-17,9.625,9.875,9.5,9.8125,5,0,0,1982-12-13,1982-12-17,0,True,True
1982-12-24,9.9375,10,9.625,9.9375,4,0,0,1982-12-20,1982-12-23,0,True,True
1982-12-31,10.0625,10.25,9.8125,10.25,5,0,0,1982-12-27,1982-12-31,0,True,True
1983-01-07,10.125,10.3125,10,10.1875,5,0,0,1983-01-03,1983-01-07,0,True,True
1983-01-14,10.1875,10.25,9.8125,9.9375,5,0,0,1983-01-10,1983-01-14,0,True,True
1983-01-21,10.0625,10.125,9.75,9.875,5,0,0,1983-01-17,1983-01-21,0,True,True
1983-01-28,9.8125,10.1875,9.6875,9.9375,5,0,0,1983-01-24,1983-01-28,0,True,True
1983-02-04,10.0625,10.3125,9.875,9.875,5,0,0,1983-01-31,1983-02-04,0,True,True
1983-02-11,9.9375,10.0625,9.5,9.5625,5,0,0,1983-02-07,1983-02-11,0,True,True
1983-02-18,9.5625,9.875,9.5,9.8125,5,0,0,1983-02-14,1983-02-18,0,True,True
1983-02-25,9.8125,10.375,9.6875,10.375,4,0,0,1983-02-22,1983-02-25,0,True,True
1983-03-04,10.4375,11,10.3125,10.8125,5,0,0,1983-02-28,1983-03-04,0,True,True
1983-03-11,10.75,11.125,10.625,10.9375,5,0,0,1983-03-07,1983-03-11,0,True,True
1983-03-18,10.875,11.0625,10.8125,10.9375,5,0,0,1983-03-14,1983-03-18,0,True,True
1983-03-25,11.0625,11.3125,10.9375,11.125,5,0,0,1983-03-21,1983-03-25,0,True,True
1983-04-01,11.125,11.1875,10.9375,11,4,0,0,1983-03-28,1983-03-31,0,True,True
