week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1973-05-04,1.4795769453048706,1.4906189441680908,1.4795769453048706,1.4906189441680908,2,0,0,1973-05-03,1973-05-04,0,False,False
1973-05-11,1.4906189441680908,1.501660943031311,1.4685360193252563,1.501660943031311,5,0,0,1973-05-07,1973-05-11,0,True,True
1973-05-18,1.4906189441680908,1.501660943031311,1.4685360193252563,1.4906189441680908,5,0,0,1973-05-14,1973-05-18,0,True,True
1973-05-25,1.4906189441680908,1.5127019882202148,1.4685360193252563,1.5127019882202148,5,0,0,1973-05-21,1973-05-25,0,True,True
1973-06-01,1.5127019882202148,1.5127019882202148,1.4906189441680908,1.4906189441680908,4,0,0,1973-05-29,1973-06-01,0,True,True
1973-06-08,1.4906189441680908,1.4906189441680908,1.4685360193252563,1.4906189441680908,5,0,0,1973-06-04,1973-06-08,0,True,True
1973-06-15,1.501660943031311,1.5127019882202148,1.501660943031311,1.501660943031311,5,0,0,1973-06-11,1973-06-15,0,True,True
1973-06-22,1.501660943031311,1.5127019882202148,1.4906189441680908,1.501660943031311,5,0,0,1973-06-18,1973-06-22,0,True,True
1973-06-29,1.501660943031311,1.5127019882202148,1.501660943031311,1.501660943031311,5,0,0,1973-06-25,1973-06-29,0,True,True
1973-07-06,1.501660943031311,1.5127019882202148,1.501660943031311,1.5127019882202148,4,0,0,1973-07-02,1973-07-06,0,True,True
1973-07-13,1.5127019882202148,1.5347859859466553,1.5127019882202148,1.5237439870834351,5,0,0,1973-07-09,1973-07-13,0,True,True
1973-07-20,1.5237439870834351,1.5237439870834351,1.4685360193252563,1.4685360193252563,5,0,0,1973-07-16,1973-07-20,0,True,True
1973-07-27,1.4685360193252563,1.5127019882202148,1.4685360193252563,1.4906189441680908,5,0,0,1973-07-23,1973-07-27,0,True,True
1973-08-03,1.4906189441680908,1.5127019882202148,1.4795769453048706,1.4906189441680908,5,0,0,1973-07-30,1973-08-03,0,True,True
1973-08-10,1.4906189441680908,1.501660943031311,1.4795769453048706,1.4906189441680908,5,0,0,1973-08-06,1973-08-10,0,True,True
1973-08-17,1.4906189441680908,1.4906189441680908,1.4519729614257812,1.4906189441680908,5,0,0,1973-08-13,1973-08-17,0,True,True
1973-08-24,1.4906189441680908,1.4906189441680908,1.3967649936676025,1.4188480377197266,5,0,0,1973-08-20,1973-08-24,0,True,True
1973-08-31,1.4188480377197266,1.4685360193252563,1.4188480377197266,1.440932035446167,5,0,0,1973-08-27,1973-08-31,0,True,True
1973-09-07,1.4519729614257812,1.4685360193252563,1.4519729614257812,1.4519729614257812,4,0,0,1973-09-04,1973-09-07,0,True,True
1973-09-14,1.4519729614257812,1.4906189441680908,1.4519729614257812,1.4519729614257812,5,0,0,1973-09-10,1973-09-14,0,True,True
1973-09-21,1.4519729614257812,1.4685360193252563,1.4519729614257812,1.4519729614257812,5,0,0,1973-09-17,1973-09-21,0,True,True
1973-09-28,1.4519729614257812,1.5127019882202148,1.4519729614257812,1.5127019882202148,5,0,0,1973-09-24,1973-09-28,0,True,True
1973-10-05,1.5127019882202148,1.5955140590667725,1.501660943031311,1.5955140590667725,5,0,0,1973-10-01,1973-10-05,0,True,True
1973-10-12,1.5955140590667725,1.6286389827728271,1.589993953704834,1.6065560579299927,5,0,0,1973-10-08,1973-10-12,0,True,True
1973-10-19,1.6065560579299927,1.6065560579299927,1.5679099559783936,1.5789519548416138,5,0,0,1973-10-15,1973-10-19,0,True,True
1973-10-26,1.5568690299987793,1.5679099559783936,1.5237439870834351,1.5679099559783936,5,0,0,1973-10-22,1973-10-26,0,True,True
1973-11-02,1.5679099559783936,1.5955140590667725,1.5679099559783936,1.5679099559783936,5,0,0,1973-10-29,1973-11-02,0,True,True
