asset,rule,direction,signal,entry,exit,entry_open,exit_close,gross,net10,net25
NDX,sweep_fvg,1,2007-09-28,2007-10-05,2007-10-26,2092.60009765625,2194.590087890625,0.048738404604207863,0.047738404604207862,0.046238404604207861
NDX,sweep_fvg,-1,2008-01-11,2008-01-18,2008-02-08,1940.3299560546875,1773.739990234375,0.085856513888515784,0.084856513888515783,0.083356513888515782
NDX,sweep_fvg,-1,2008-11-21,2008-11-28,2008-12-19,1106.02001953125,1217.18994140625,-0.1005134806891792,-0.1015134806891792,-0.1030134806891792
NDX,sweep_fvg,-1,2009-03-06,2009-03-13,2009-04-03,1058.8499755859375,1316.1600341796875,-0.24300898571713336,-0.24400898571713336,-0.24550898571713337
NDX,sweep_fvg,1,2009-09-18,2009-09-25,2009-10-16,1717.3699951171875,1739.3199462890625,0.01278114281388576,0.011781142813885759,0.010281142813885759
NDX,sweep_fvg,1,2010-03-12,2010-03-19,2010-04-09,1918.1400146484375,1994.4300537109375,0.039772925062763198,0.038772925062763197,0.037272925062763196
NDX,sweep_fvg,-1,2010-05-14,2010-05-21,2010-06-11,1911.3800048828125,1847.1500244140625,0.033603982622329442,0.032603982622329442,0.031103982622329444
NDX,sweep_fvg,-1,2010-08-20,2010-08-27,2010-09-17,1833.3299560546875,1955.8299560546875,-0.066818304907655168,-0.067818304907655169,-0.06931830490765517
NDX,sweep_fvg,1,2010-12-10,2010-12-17,2011-01-07,2223.889892578125,2276.699951171875,0.023746705612537333,0.022746705612537332,0.021246705612537335
NDX,sweep_fvg,-1,2011-03-18,2011-03-25,2011-04-15,2250.889892578125,2307.580078125,-0.025185676888860753,-0.026185676888860754,-0.027685676888860752
NDX,sweep_fvg,-1,2011-08-12,2011-08-19,2011-09-09,2189.489990234375,2163.659912109375,0.011797303591342345,0.010797303591342344,0.0092973035913423447
NDX,sweep_fvg,-1,2012-05-25,2012-06-01,2012-06-22,2542.659912109375,2585.530029296875,-0.016860342581928478,-0.017860342581928479,-0.019360342581928477
NDX,sweep_fvg,-1,2012-11-16,2012-11-23,2012-12-14,2564.22998046875,2628.090087890625,-0.024904204345275183,-0.025904204345275184,-0.027404204345275181
NDX,sweep_fvg,1,2013-03-15,2013-03-22,2013-04-12,2771.530029296875,2856.47998046875,0.03065092215270937,0.029650922152709369,0.028150922152709371
NDX,sweep_fvg,1,2013-05-10,2013-05-17,2013-06-07,2972.9599609375,2990.8701171875,0.0060243516513260875,0.0050243516513260875,0.0035243516513260875
NDX,sweep_fvg,1,2013-07-19,2013-07-26,2013-08-16,3061.5,3073.909912109375,0.0040535398038135106,0.0030535398038135106,0.0015535398038135106
NDX,sweep_fvg,1,2013-10-25,2013-11-01,2013-11-22,3382.179931640625,3422.02001953125,0.011779411118230998,0.010779411118230997,0.0092794111182309975
NDX,sweep_fvg,1,2015-02-20,2015-02-27,2015-03-20,4441.259765625,4458.5400390625,0.0038908495223017869,0.0028908495223017869,0.0013908495223017869
NDX,sweep_fvg,-1,2015-10-02,2015-10-09,2015-10-30,4296.5400390625,4648.830078125,-0.081993891796565022,-0.082993891796565022,-0.084493891796565024
NDX,sweep_fvg,-1,2016-01-22,2016-01-29,2016-02-19,4245.47021484375,4164.08984375,0.019168753277131412,0.018168753277131411,0.016668753277131413
NDX,sweep_fvg,-1,2016-05-06,2016-05-13,2016-06-03,4331.66015625,4509.7900390625,-0.041122774268309792,-0.042122774268309793,-0.043622774268309794
NDX,sweep_fvg,1,2016-06-03,2016-06-10,2016-07-01,4517.8798828125,4437.4501953125,-0.017802528970719433,-0.018802528970719434,-0.020302528970719432
NDX,sweep_fvg,1,2017-07-21,2017-07-28,2017-08-18,5920.93017578125,5790.91015625,-0.021959390783407473,-0.022959390783407474,-0.024459390783407472
NDX,sweep_fvg,1,2017-09-08,2017-09-15,2017-10-06,5962.35009765625,6064.56982421875,0.017144200673939292,0.016144200673939291,0.014644200673939291
NDX,sweep_fvg,1,2017-10-13,2017-10-20,2017-11-10,6108.66015625,6309.06982421875,0.032807467242011112,0.031807467242011112,0.030307467242011114
NDX,sweep_fvg,1,2017-12-22,2017-12-29,2018-01-19,6427.31982421875,6834.330078125,0.063325035168251054,0.062325035168251053,0.060825035168251051
NDX,sweep_fvg,-1,2018-10-12,2018-10-19,2018-11-09,7129.31005859375,7039.14990234375,0.01264640694667496,0.011646406946674959,0.010146406946674959
NDX,sweep_fvg,-1,2018-12-28,2019-01-04,2019-01-25,6354.85009765625,6787.3701171875,-0.068061403948893817,-0.069061403948893818,-0.070561403948893819
NDX,sweep_fvg,-1,2019-08-09,2019-08-16,2019-09-06,7597.18994140625,7852.5400390625,-0.033611124590230412,-0.034611124590230413,-0.036111124590230415
NDX,sweep_fvg,1,2020-08-28,2020-09-04,2020-09-25,12017.4599609375,11151.1298828125,-0.072089283504250257,-0.073089283504250258,-0.074589283504250259
NDX,sweep_fvg,1,2021-10-22,2021-10-29,2021-11-19,15417.25,16573.33984375,0.074986774149086166,0.073986774149086165,0.072486774149086164
NDX,sweep_fvg,-1,2022-01-14,2022-01-21,2022-02-11,15378.0595703125,14253.83984375,0.0731054344940123,0.072105434494012299,0.070605434494012298
NDX,sweep_fvg,1,2023-01-20,2023-01-27,2023-02-17,11652,12358.1796875,0.060605877746309655,0.059605877746309655,0.058105877746309653
NDX,sweep_fvg,-1,2023-10-27,2023-11-03,2023-11-24,14283.98046875,15982.009765625,-0.11887647848510374,-0.11987647848510374,-0.12137647848510374
NDX,sweep_fvg,1,2023-12-22,2023-12-29,2024-01-19,16816.779296875,17314,0.029566939920380397,0.028566939920380396,0.027066939920380399
NDX,sweep_fvg,-1,2024-07-26,2024-08-02,2024-08-23,19122.4296875,19720.869140625,-0.031295157723403078,-0.032295157723403078,-0.03379515772340308
NDX,sweep_fvg,1,2024-08-23,2024-08-30,2024-09-20,19679.240234375,19791.490234375,0.005703980370336037,0.004703980370336037,0.0032039803703360369
NDX,sweep_fvg,-1,2025-03-07,2025-03-14,2025-04-04,19826.9609375,17397.69921875,0.12252315049228657,0.12152315049228657,0.12002315049228657
NDX,sweep_fvg,-1,2025-04-11,2025-04-18,2025-05-09,19095.490234375,20061.44921875,-0.050585712779246395,-0.051585712779246395,-0.053085712779246397
NDX,sweep_fvg,1,2025-07-04,2025-07-11,2025-08-01,22754.380859375,22763.310546875,0.000392438166311182,-0.00060756183368881802,-0.0021075618336888181
NDX,sweep_fvg,1,2026-04-17,2026-04-24,2026-05-15,26662.3203125,29125.19921875,0.092373014703275302,0.091373014703275302,0.0898730147032753
SP500,sweep_1,-1,1982-04-30,1982-05-07,1982-05-28,115.95999908447266,111.87999725341797,0.035184562463496993,0.034184562463496992,0.032684562463496991
SP500,sweep_1,1,1982-06-11,1982-06-18,1982-07-09,110.5,108.83000183105469,-0.015113105601315069,-0.01611310560131507,-0.017613105601315068
SP500,sweep_1,1,1982-07-09,1982-07-16,1982-08-06,109.48000335693359,103.70999908447266,-0.052703727580727278,-0.053703727580727278,-0.05520372758072728
SP500,sweep_1,1,1982-08-13,1982-08-20,1982-09-10,103.86000061035156,120.97000122070312,0.16474100240517653,0.16374100240517653,0.16224100240517653
SP500,sweep_1,-1,1982-09-24,1982-10-01,1982-10-22,123.31999969482422,138.83000183105469,-0.12577037118563528,-0.12677037118563528,-0.12827037118563528
SP500,sweep_1,1,1982-10-29,1982-11-05,1982-11-26,133.72000122070312,134.8800048828125,0.0086748702626378016,0.0076748702626378016,0.0061748702626378011
SP500,sweep_1,1,1982-11-26,1982-12-03,1982-12-24,134.88999938964844,139.72000122070312,0.035806967550667368,0.034806967550667367,0.033306967550667366
SP500,sweep_1,1,1983-01-28,1983-02-04,1983-02-25,144.50999450683594,149.74000549316406,0.036191344440752227,0.035191344440752226,0.033691344440752224
SP500,sweep_1,-1,1983-04-01,1983-04-08,1983-04-29,152.91999816894531,164.42999267578125,-0.075268079025999857,-0.076268079025999858,-0.077768079025999859
SP500,sweep_1,1,1983-07-01,1983-07-08,1983-07-29,166.55000305175781,162.55999755859375,-0.023956802281919543,-0.024956802281919543,-0.026456802281919541
SP500,sweep_1,1,1983-08-05,1983-08-12,1983-09-02,161.72999572753906,165,0.020218910275430879,0.019218910275430878,0.01771891027543088
SP500,sweep_1,-1,1983-10-14,1983-10-21,1983-11-11,169.85000610351562,166.28999328613281,0.020959745007092634,0.019959745007092633,0.018459745007092635
SP500,sweep_1,-1,1983-11-18,1983-11-25,1983-12-16,165.03999328613281,162.38999938964844,0.016056677195145252,0.015056677195145252,0.013556677195145252
SP500,sweep_1,-1,1984-01-13,1984-01-20,1984-02-10,167.02000427246094,156.30000305175781,0.064183935735120157,0.063183935735120156,0.061683935735120154
SP500,sweep_1,1,1984-02-17,1984-02-24,1984-03-16,155.71000671386719,159.27000427246094,0.022862997913394301,0.0218629979133943,0.020362997913394302
SP500,sweep_1,-1,1984-03-30,1984-04-06,1984-04-27,159.17999267578125,159.88999938964844,-0.0044604017246898664,-0.0054604017246898664,-0.0069604017246898669
SP500,sweep_1,-1,1984-05-04,1984-05-11,1984-06-01,159.11000061035156,153.24000549316406,0.036892684901451811,0.03589268490145181,0.034392684901451809
SP500,sweep_1,1,1984-06-01,1984-06-08,1984-06-29,153.24000549316406,153.17999267578125,-0.00039162630665323661,-0.0013916263066532366,-0.0028916263066532367
SP500,sweep_1,1,1984-07-27,1984-08-03,1984-08-24,151.19000244140625,167.50999450683594,0.10794359284275101,0.10694359284275101,0.10544359284275101
SP500,sweep_1,1,1984-09-28,1984-10-05,1984-10-26,166.10000610351562,165.28999328613281,-0.0048766573607348374,-0.0058766573607348374,-0.0073766573607348378
SP500,sweep_1,1,1984-11-02,1984-11-09,1984-11-30,167.41999816894531,163.58000183105469,-0.022936306175416643,-0.023936306175416644,-0.025436306175416642
SP500,sweep_1,1,1984-11-30,1984-12-07,1984-12-28,163.58000183105469,166.25999450683594,0.016383375998180627,0.015383375998180626,0.013883375998180627
SP500,sweep_1,-1,1985-02-15,1985-02-22,1985-03-15,181.60000610351562,176.52999877929688,0.027918541595911339,0.026918541595911338,0.02541854159591134
SP500,sweep_1,-1,1985-03-22,1985-03-29,1985-04-19,179.03999328613281,181.11000061035156,-0.011561703540228452,-0.012561703540228453,-0.014061703540228452
SP500,sweep_1,-1,1985-04-26,1985-05-03,1985-05-24,182.17999267578125,188.28999328613281,-0.033538263563470894,-0.034538263563470895,-0.036038263563470896
SP500,sweep_1,1,1985-05-31,1985-06-07,1985-06-28,189.55000305175781,191.85000610351562,0.012134017487352766,0.011134017487352765,0.0096340174873527657
SP500,sweep_1,1,1985-08-02,1985-08-09,1985-08-30,191.47999572753906,188.6300048828125,-0.014884013517432293,-0.015884013517432294,-0.017384013517432292
SP500,sweep_1,-1,1985-10-04,1985-10-11,1985-11-01,183.22000122070312,191.52999877929688,-0.045355296928437872,-0.046355296928437872,-0.047855296928437874
SP500,sweep_1,-1,1985-12-06,1985-12-13,1986-01-03,202.99000549316406,210.8800048828125,-0.03886890573986479,-0.039868905739864791,-0.041368905739864792
SP500,sweep_1,-1,1986-01-03,1986-01-10,1986-01-31,210.8800048828125,211.77999877929688,-0.0042678010036301117,-0.0052678010036301117,-0.0067678010036301122
SP500,sweep_1,1,1986-03-07,1986-03-14,1986-04-04,225.57000732421875,228.69000244140625,0.01383160445042253,0.012831604450422529,0.011331604450422529
SP500,sweep_1,1,1986-04-11,1986-04-18,1986-05-09,235.97000122070312,237.85000610351562,0.007967135115001911,0.0069671351150019109,0.0054671351150019105
SP500,sweep_1,1,1986-05-09,1986-05-16,1986-06-06,237.85000610351562,245.66999816894531,0.032877829996885932,0.031877829996885931,0.030377829996885933
SP500,sweep_1,1,1986-06-13,1986-06-20,1986-07-11,245.72999572753906,242.22000122070312,-0.01428394810508915,-0.015283948105089151,-0.016783948105089149
SP500,sweep_1,1,1986-08-08,1986-08-15,1986-09-05,236.8800048828125,250.47000122070312,0.057370804026341427,0.056370804026341426,0.054870804026341424
SP500,sweep_1,1,1986-09-05,1986-09-12,1986-10-03,250.47000122070312,233.71000671386719,-0.066914179044011646,-0.067914179044011647,-0.069414179044011648
