asset,rule,direction,horizon,period,formed,n,mean,median,sd,q25,q75,positive,baseline,excess,ci_low,ci_high
NQ_YAHOO,breakout_13,-1,13,all,48,34,-0.0942330305,-0.09308400919,0.09615622323,-0.1561077887,-0.04685453571,0.1764705882,-0.03167695099,-0.06255607951,,
NQ_YAHOO,breakout_4,1,13,all,305,279,0.02230194919,0.02442613302,0.08115242628,-0.02008843462,0.07208630962,0.6702508961,0.03647667137,-0.01417472218,,
NQ_YAHOO,fvg_raw,1,13,all,214,195,0.02289196627,0.02442613302,0.08022321145,-0.02107822464,0.07434943909,0.6717948718,0.03575661694,-0.01286465067,,
NQ_YAHOO,sweep_13,-1,13,all,146,135,-0.03190283799,-0.04325570671,0.06605740251,-0.07497764307,-0.001005519848,0.2444444444,-0.03675265667,0.004849818673,,
NQ_YAHOO,breakout_13,1,13,all,208,201,0.01884703464,0.01947959619,0.06432334678,-0.01908272008,0.0627756002,0.6567164179,0.0397236273,-0.02087659266,,
NQ_YAHOO,fvg_disp,1,13,all,123,114,0.02718204262,0.03100630968,0.08111674008,-0.003521144702,0.073622589,0.7192982456,0.03900045731,-0.01181841468,,
NQ_YAHOO,sweep_fvg,1,13,all,51,47,0.03801193156,0.04796843209,0.06947600474,0.01112612123,0.07367314821,0.8085106383,0.03825166907,-0.0002397375076,,
NQ_YAHOO,sweep_52,-1,13,all,104,99,-0.03067271934,-0.03939505378,0.06046005039,-0.07247764998,-0.001005519848,0.2424242424,-0.04269338939,0.01202067004,,
NQ_YAHOO,breakout_52,1,13,all,149,147,0.02238421631,0.02298588138,0.06018953503,-0.01276631001,0.06424784472,0.7074829932,0.04522065174,-0.02283643543,,
NQ_YAHOO,breakout_52,-1,13,all,8,8,-0.0804805323,-0.07094373006,0.06839072352,-0.1164336619,-0.03381145584,0.125,-0.0381683068,-0.0423122255,,
NQ_YAHOO,sweep_52,1,13,all,8,8,0.180393433,0.1767882113,0.1174750204,0.1102629095,0.2414259933,1,0.04886612336,0.1315273097,,
NQ_YAHOO,breakout_1,-1,13,early,146,103,-0.03546085543,-0.05161039969,0.1183785948,-0.09902618316,0.005078070781,0.2621359223,-0.01441604776,-0.02104480766,,
